filename,classe,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
Normal-588.png,Normal,136.6529,10.9017,0.182772,1777.5786
Normal-5880.png,Normal,144.8468,10.9221,0.190557,1917.8117
Normal-5881.png,Normal,137.8441,10.8133,0.330477,2543.4494
Normal-5882.png,Normal,140.613,10.8883,0.289784,2378.2967
Normal-5883.png,Normal,142.4681,10.861,0.286764,2388.2459
Normal-5884.png,Normal,143.3041,10.8606,0.235736,2221.0068
Normal-5885.png,Normal,140.3717,10.8229,0.302692,2206.739
Normal-5889.png,Normal,142.6422,10.9048,0.209125,2172.3639
Normal-5890.png,Normal,139.6766,10.7945,0.332502,2555.9473
Normal-5891.png,Normal,139.0947,10.888,0.22106,2096.1613
Normal-5892.png,Normal,141.5002,10.9044,0.221608,2068.0974
Normal-5893.png,Normal,141.8699,10.8733,0.284851,2447.4596
Normal-5894.png,Normal,142.8751,10.8957,0.235478,2340.2991
Normal-5895.png,Normal,142.2611,10.8853,0.304135,2226.2528
Normal-5896.png,Normal,142.9011,10.9168,0.216496,1892.6878
Normal-5897.png,Normal,143.0936,10.9356,0.20389,1930.6857
Normal-5898.png,Normal,143.8417,10.8948,0.235501,2193.2941
Normal-5899.png,Normal,138.5739,10.8832,0.237201,2341.9204
Normal-59.png,Normal,144.0548,10.867,0.282189,2197.6236
Normal-5901.png,Normal,141.8145,10.9091,0.194315,1794.4315
Normal-5902.png,Normal,141.0772,10.8445,0.283062,2336.9346
Normal-5903.png,Normal,143.1804,10.9056,0.234628,2155.4037
Normal-5905.png,Normal,139.0373,10.7884,0.313061,2700.5947
Normal-5906.png,Normal,136.9625,10.9087,0.17577,1783.2523
Normal-5907.png,Normal,140.2101,10.9058,0.256664,2196.353
Normal-5908.png,Normal,138.0758,10.8717,0.252145,2233.5959
Normal-591.png,Normal,136.9659,10.9576,0.140233,1785.4637
Normal-5910.png,Normal,136.2857,10.9084,0.252078,2276.8822
Normal-5911.png,Normal,136.9426,10.7741,0.313319,2471.3473
Normal-5912.png,Normal,141.2867,10.8822,0.199707,1756.542
Normal-5913.png,Normal,138.2722,10.8469,0.323565,2595.5532
Normal-5914.png,Normal,142.8746,10.9019,0.18596,2071.3538
Normal-5915.png,Normal,137.0323,10.8646,0.365119,2653.0326
Normal-5916.png,Normal,139.4809,10.8456,0.325667,2969.5335
Normal-5917.png,Normal,138.6697,10.8257,0.290097,2579.4039
Normal-5918.png,Normal,137.5604,10.8199,0.282391,2179.7668
Normal-5919.png,Normal,140.5393,10.8964,0.27814,2147.3317
Normal-592.png,Normal,136.1745,10.9426,0.179081,1856.8281
Normal-5920.png,Normal,143.9997,10.9158,0.201284,2158.526
Normal-5921.png,Normal,139.5345,10.8374,0.305668,2386.8979
Normal-5922.png,Normal,138.458,10.9404,0.24474,2004.7884
Normal-5923.png,Normal,145.041,10.8649,0.220512,2045.2049
Normal-5924.png,Normal,135.9224,10.8984,0.185926,1953.1016
Normal-5925.png,Normal,138.043,10.8168,0.330544,2735.019
Normal-5926.png,Normal,141.0733,10.8196,0.340589,2568.8392
Normal-5927.png,Normal,140.5771,10.8742,0.220277,2070.5013
Normal-5928.png,Normal,138.1111,10.8178,0.355645,2585.4703
Normal-5929.png,Normal,141.6162,10.7363,0.426192,2974.8927
Normal-593.png,Normal,136.4662,10.9048,0.182079,1852.3189
Normal-5931.png,Normal,141.0355,10.8799,0.231015,2090.544
Normal-5932.png,Normal,139.934,10.8759,0.274426,2373.0419
Normal-5933.png,Normal,141.8249,10.8572,0.244125,2127.6701
Normal-5935.png,Normal,140.8909,10.9149,0.215311,1966.9903
Normal-5937.png,Normal,139.5125,10.8266,0.284561,2853.2315
Normal-5938.png,Normal,141.8997,10.8666,0.242469,2217.8668
Normal-5939.png,Normal,143.761,10.8966,0.228834,2142.4128
Normal-594.png,Normal,137.4268,10.8879,0.233196,2150.2843
Normal-5940.png,Normal,138.9779,10.8639,0.226306,2098.1841
Normal-5941.png,Normal,139.0264,10.7746,0.337424,2410.7414
Normal-5942.png,Normal,143.8426,10.8872,0.208532,1688.172
Normal-5943.png,Normal,143.1382,10.8754,0.238297,2485.518
Normal-5944.png,Normal,143.3685,10.8475,0.294829,2440.2452
Normal-5945.png,Normal,138.3852,10.9182,0.21059,1832.3572
Normal-5946.png,Normal,142.719,10.8097,0.320768,2488.3017
Normal-5947.png,Normal,141.2133,10.7781,0.354593,2141.1969
Normal-5948.png,Normal,145.3364,10.9635,0.140233,1712.9548
Normal-5949.png,Normal,143.281,10.8568,0.261462,2396.3111
Normal-595.png,Normal,134.4161,10.9266,0.148153,1677.794
Normal-5950.png,Normal,140.3089,10.8381,0.347457,2444.3484
Normal-5951.png,Normal,141.0232,10.8189,0.310164,2792.0105
Normal-5953.png,Normal,144.2791,10.8717,0.265981,2493.3395
Normal-5954.png,Normal,141.9349,10.8908,0.202134,2005.7592
Normal-5955.png,Normal,142.4246,10.8743,0.29616,2449.2618
Normal-5956.png,Normal,138.6513,10.8186,0.325444,2651.5234
Normal-5957.png,Normal,142.0773,10.8471,0.278196,2353.4263
Normal-5958.png,Normal,141.921,10.8966,0.287379,2413.7939
Normal-5959.png,Normal,141.2096,10.91,0.212738,2173.175
Normal-5960.png,Normal,135.0234,10.8477,0.256194,2096.8184
Normal-5961.png,Normal,137.5441,10.8066,0.30163,2401.9609
Normal-5962.png,Normal,140.1075,10.8185,0.302972,2436.9339
Normal-5963.png,Normal,140.8611,10.8243,0.289661,2633.8498
Normal-5964.png,Normal,141.1543,10.8747,0.281485,2158.9375
Normal-5965.png,Normal,140.0654,10.8155,0.291999,2717.9802
Normal-5967.png,Normal,141.0848,10.8743,0.239516,1885.5781
Normal-5968.png,Normal,140.3909,10.8639,0.295981,2462.1013
Normal-5969.png,Normal,146.0888,10.9016,0.189562,1870.3192
Normal-597.png,Normal,134.8689,10.8783,0.215646,1871.1092
Normal-5970.png,Normal,140.3058,10.8983,0.260467,2304.2197
Normal-5971.png,Normal,140.1271,10.8762,0.208085,1967.7074
Normal-5972.png,Normal,141.1757,10.9157,0.18521,1848.7513
Normal-5973.png,Normal,139.7394,10.8654,0.253756,2270.0944
Normal-5975.png,Normal,137.9661,10.845,0.297346,2440.4942
Normal-5976.png,Normal,142.2016,10.8994,0.229091,2228.4243
Normal-5979.png,Normal,142.0559,10.9085,0.285646,2418.6407
Normal-598.png,Normal,136.2576,10.9494,0.126945,1339.0385
Normal-5980.png,Normal,137.1826,10.8401,0.233241,2219.4466
Normal-5983.png,Normal,137.9613,10.7857,0.317234,2707.0201
Normal-5984.png,Normal,144.1953,10.8769,0.243375,2130.5222
Normal-5985.png,Normal,137.2096,10.8189,0.277827,2315.1171
Normal-5986.png,Normal,140.1512,10.9118,0.198163,1744.1401
Normal-5987.png,Normal,139.6818,10.8197,0.415241,2547.2073
Normal-5988.png,Normal,138.0206,10.8161,0.310478,2621.5754
Normal-599.png,Normal,137.6627,10.8477,0.272234,2407.8642
Normal-5990.png,Normal,141.6358,10.7822,0.36758,2774.3512
Normal-5991.png,Normal,139.0771,10.795,0.342849,2482.2772
Normal-5992.png,Normal,141.1723,10.8063,0.274494,2609.4854
Normal-5993.png,Normal,140.7098,10.7999,0.367803,3023.2523
Normal-5994.png,Normal,141.0583,10.8585,0.248644,2024.3266
Normal-5995.png,Normal,144.6607,10.9241,0.183443,1820.2689
Normal-5997.png,Normal,141.5077,10.8865,0.211329,1917.9649
Normal-5998.png,Normal,144.2394,10.8907,0.216765,1841.7419
Normal-5999.png,Normal,137.8102,10.7902,0.330198,2677.4597
Normal-6.png,Normal,137.7061,10.8227,0.354817,2885.995
Normal-60.png,Normal,140.9778,10.909,0.253957,2179.1073
Normal-600.png,Normal,138.2951,10.9172,0.209293,2127.4354
Normal-6000.png,Normal,137.241,10.9003,0.242749,2020.3227
Normal-6002.png,Normal,141.528,10.8703,0.288229,2169.0535
Normal-6003.png,Normal,140.614,10.8607,0.288308,2404.9621
Normal-6004.png,Normal,139.2642,10.8863,0.27748,2262.6737
Normal-6006.png,Normal,139.9982,10.866,0.239214,2249.2518
Normal-6007.png,Normal,139.7141,10.8848,0.242402,2144.368
Normal-6008.png,Normal,140.945,10.9411,0.141676,1745.8991
Normal-6009.png,Normal,144.1765,10.8881,0.217839,2234.1357
Normal-6010.png,Normal,142.1775,10.935,0.221564,1881.6393
Normal-6012.png,Normal,138.5159,10.7563,0.419995,2936.7029
Normal-6014.png,Normal,140.8063,10.8095,0.297793,2199.5291
Normal-6015.png,Normal,143.7804,10.8928,0.228857,2156.9801
Normal-6016.png,Normal,143.5617,10.8947,0.264863,2297.9938
Normal-6017.png,Normal,142.0591,10.8683,0.248331,2171.0265
Normal-6018.png,Normal,142.6918,10.853,0.26814,1936.3021
Normal-6019.png,Normal,143.3487,10.9047,0.245847,2279.9474
Normal-6021.png,Normal,142.6968,10.8546,0.273185,2379.7291
Normal-6022.png,Normal,140.659,10.7988,0.277793,2141.0268
Normal-6023.png,Normal,140.841,10.8979,0.235389,1955.6201
Normal-6025.png,Normal,139.6973,10.8656,0.333643,2153.3065
Normal-6026.png,Normal,142.1389,10.9021,0.264661,2233.1761
Normal-6027.png,Normal,140.4187,10.9384,0.155009,1874.0634
Normal-6028.png,Normal,140.3042,10.8951,0.232749,1976.417
Normal-6029.png,Normal,141.2299,10.8852,0.181038,1693.7092
Normal-603.png,Normal,138.0323,10.935,0.222671,1975.0651
Normal-6030.png,Normal,141.3637,10.8428,0.262928,2316.5305
Normal-6031.png,Normal,141.9437,10.7907,0.363508,2357.2011
Normal-6032.png,Normal,141.7107,10.7944,0.298733,2454.5877
Normal-6033.png,Normal,138.2715,10.8493,0.27276,2359.5611
Normal-6035.png,Normal,135.6971,10.8038,0.367378,2390.0728
Normal-6036.png,Normal,143.9351,10.9162,0.142437,1651.5092
Normal-6038.png,Normal,142.3337,10.8387,0.305041,2572.298
Normal-6039.png,Normal,140.3719,10.8083,0.350533,2486.8425
Normal-604.png,Normal,136.3452,10.9255,0.156676,1496.0818
Normal-6040.png,Normal,140.0051,10.83,0.312446,2349.6201
Normal-6041.png,Normal,141.1553,10.8693,0.274169,2285.0647
Normal-6043.png,Normal,137.7085,10.7621,0.304985,2220.2721
Normal-6044.png,Normal,142.5013,10.8469,0.289169,2390.7642
Normal-6045.png,Normal,136.5292,10.9307,0.151676,1794.3383
Normal-6047.png,Normal,141.548,10.8575,0.267122,2212.0909
Normal-6048.png,Normal,143.2465,10.9148,0.237492,1886.9077
Normal-6049.png,Normal,137.858,10.8791,0.31163,2295.0819
Normal-6050.png,Normal,139.487,10.8915,0.234673,2152.1573
Normal-6052.png,Normal,141.3835,10.873,0.208722,1808.3202
Normal-6053.png,Normal,141.2261,10.8632,0.289203,2267.1237
Normal-6055.png,Normal,139.1916,10.8494,0.326025,2537.9302
Normal-6056.png,Normal,139.9714,10.8843,0.253923,2263.6211
Normal-6057.png,Normal,141.0885,10.882,0.19445,1880.3603
Normal-6059.png,Normal,140.1345,10.8528,0.27408,2416.0492
Normal-606.png,Normal,137.6512,10.9001,0.202559,1848.6973
Normal-6060.png,Normal,143.7535,10.9484,0.183533,1936.3836
Normal-6061.png,Normal,140.3231,10.8455,0.254483,2105.2712
Normal-6062.png,Normal,141.5398,10.8153,0.314929,2239.8095
Normal-6063.png,Normal,139.8635,10.9086,0.248946,2470.8035
Normal-6066.png,Normal,141.8879,10.8486,0.273039,2260.3129
Normal-6067.png,Normal,139.5086,10.8594,0.281127,2374.2718
Normal-6068.png,Normal,137.7385,10.8269,0.316876,2798.2554
Normal-607.png,Normal,137.8739,10.9176,0.147112,1606.4726
Normal-6070.png,Normal,143.274,10.873,0.220557,2126.5553
Normal-6071.png,Normal,137.3742,10.7272,0.403016,2869.7096
Normal-6072.png,Normal,139.1926,10.8115,0.322491,2798.5063
Normal-6074.png,Normal,141.9792,10.7969,0.340444,2589.2883
Normal-6075.png,Normal,142.8265,10.8929,0.288464,2213.9799
Normal-6076.png,Normal,141.3893,10.8322,0.262279,2006.2632
Normal-6077.png,Normal,145.3316,10.9183,0.194875,2056.7446
Normal-6078.png,Normal,144.1352,10.8858,0.253767,2369.7036
Normal-6079.png,Normal,139.4637,10.8963,0.261641,2045.1723
Normal-6080.png,Normal,139.384,10.7726,0.365354,2816.4891
Normal-6081.png,Normal,140.8433,10.9004,0.19275,1981.1325
Normal-6082.png,Normal,139.5961,10.8415,0.34239,2696.568
Normal-6083.png,Normal,140.5003,10.8785,0.264002,2343.7567
Normal-6084.png,Normal,142.5121,10.9245,0.207414,2012.1006
Normal-6085.png,Normal,142.6025,10.9356,0.234561,2099.8458
Normal-6087.png,Normal,138.5136,10.8682,0.293039,2366.9002
Normal-6088.png,Normal,137.9329,10.9094,0.149238,1770.7624
Normal-6089.png,Normal,144.4463,10.9419,0.174338,1721.429
Normal-609.png,Normal,137.8643,10.8601,0.235176,2398.3357
Normal-6090.png,Normal,138.8543,10.903,0.228655,1775.4093
Normal-6091.png,Normal,143.121,10.8368,0.231485,1893.781
Normal-6092.png,Normal,139.3614,10.8656,0.322815,2569.4206
Normal-6093.png,Normal,143.1729,10.865,0.261742,2441.9203
Normal-6094.png,Normal,136.6951,10.8516,0.259449,2365.8662
Normal-6095.png,Normal,137.3113,10.8501,0.259997,2152.98
Normal-6097.png,Normal,139.4438,10.9039,0.239706,2135.6987
Normal-6098.png,Normal,140.0245,10.9007,0.231317,2078.1738
Normal-6101.png,Normal,140.0446,10.8929,0.250769,2445.7234
Normal-6102.png,Normal,143.3416,10.8791,0.244505,2418.0098
Normal-6103.png,Normal,143.4874,10.9348,0.186474,1986.708
Normal-6104.png,Normal,141.9768,10.8763,0.245344,2224.1282
Normal-6105.png,Normal,144.7473,10.8542,0.192414,1945.283
Normal-6106.png,Normal,139.9507,10.9017,0.253856,2456.6274
Normal-6108.png,Normal,142.2154,10.8725,0.258051,2312.7795
Normal-6109.png,Normal,142.7224,10.8441,0.273979,2571.4063
Normal-611.png,Normal,135.4154,10.8762,0.283151,2201.122
Normal-6110.png,Normal,138.7931,10.7747,0.398139,2784.8623
Normal-6111.png,Normal,140.767,10.8897,0.25965,2188.3153
Normal-6112.png,Normal,142.1066,10.8665,0.276183,2400.8664
Normal-6115.png,Normal,140.0664,10.8719,0.3155,2530.3998
Normal-6116.png,Normal,138.0917,10.8136,0.296921,2428.932
Normal-6117.png,Normal,142.2567,10.8746,0.208476,2152.3461
Normal-6118.png,Normal,141.5708,10.8228,0.328095,2275.2375
Normal-6119.png,Normal,141.3807,10.9161,0.220389,2092.4885
Normal-6120.png,Normal,141.0407,10.8384,0.280377,2507.4998
Normal-6121.png,Normal,142.817,10.8759,0.29371,2129.9134
Normal-6123.png,Normal,143.8796,10.9084,0.202861,1896.5777
Normal-6124.png,Normal,140.0018,10.8693,0.286082,2693.3586
Normal-6125.png,Normal,136.8301,10.7633,0.343866,2366.4011
Normal-6126.png,Normal,141.9285,10.8862,0.201128,1809.6205
Normal-6127.png,Normal,144.9107,10.9036,0.239863,1932.4373
Normal-6129.png,Normal,141.0549,10.8668,0.30682,2235.5051
Normal-613.png,Normal,137.5362,10.9346,0.17681,1729.7751
Normal-6130.png,Normal,142.3164,10.9123,0.225221,2084.6982
Normal-6131.png,Normal,141.3245,10.8786,0.247447,2327.0097
Normal-6132.png,Normal,144.5538,10.8721,0.213946,2108.2051
Normal-6133.png,Normal,137.8929,10.8747,0.26474,2219.9696
Normal-6134.png,Normal,138.8412,10.789,0.290824,2250.7097
Normal-6135.png,Normal,140.1949,10.9079,0.239181,2243.4269
Normal-6137.png,Normal,138.7239,10.8836,0.28361,2212.8477
Normal-6138.png,Normal,140.2132,10.9213,0.190546,1934.3984
Normal-6139.png,Normal,143.2137,10.9243,0.165211,1799.1286
Normal-6142.png,Normal,141.893,10.8449,0.272368,2286.511
Normal-6144.png,Normal,142.0631,10.8492,0.24663,2049.9549
Normal-6145.png,Normal,139.6423,10.8187,0.325097,2416.8631
Normal-6146.png,Normal,142.8239,10.8309,0.204573,2167.8961
Normal-6148.png,Normal,141.3341,10.8413,0.33767,2445.6988
Normal-6149.png,Normal,140.4954,10.8428,0.258688,2212.7137
Normal-615.png,Normal,137.3473,10.906,0.167772,1965.7957
Normal-6150.png,Normal,140.9159,10.8844,0.23719,2290.2033
Normal-6151.png,Normal,141.1909,10.9284,0.190993,1874.4542
Normal-6152.png,Normal,138.9931,10.8202,0.327815,2627.1247
Normal-6153.png,Normal,143.6652,10.9446,0.179629,1952.1184
Normal-6154.png,Normal,142.4049,10.9124,0.233174,2155.7561
Normal-6155.png,Normal,138.7647,10.8093,0.370846,2731.2867
Normal-6157.png,Normal,140.9412,10.8995,0.268867,2349.193
Normal-6158.png,Normal,139.9644,10.8568,0.270165,2262.576
Normal-6159.png,Normal,141.0549,10.7979,0.310903,2514.8104
Normal-616.png,Normal,136.2427,10.8632,0.208588,1986.9661
Normal-6160.png,Normal,141.8537,10.9299,0.196161,1811.9328
Normal-6163.png,Normal,141.3379,10.8353,0.303028,2558.7345
Normal-6165.png,Normal,141.2909,10.8331,0.298006,1984.0795
Normal-6168.png,Normal,139.5458,10.8373,0.338486,2550.8064
Normal-6169.png,Normal,139.8429,10.835,0.343005,2271.8006
Normal-617.png,Normal,136.8097,10.8833,0.21068,1979.294
Normal-6170.png,Normal,140.6341,10.7617,0.392703,2480.413
Normal-6171.png,Normal,141.9455,10.8928,0.180624,1902.9297
Normal-6172.png,Normal,137.9805,10.8736,0.306305,2153.5966
Normal-6174.png,Normal,139.6596,10.8302,0.33673,2409.0153
Normal-6177.png,Normal,140.5425,10.7988,0.349683,2613.1681
Normal-6179.png,Normal,142.1721,10.8799,0.274024,2433.6338
Normal-618.png,Normal,136.0677,10.9034,0.218678,2199.6339
Normal-6180.png,Normal,139.3687,10.8521,0.291227,2465.9842
Normal-6181.png,Normal,140.4068,10.9026,0.20766,1787.6453
Normal-6182.png,Normal,141.2551,10.8857,0.257693,2142.2063
Normal-6184.png,Normal,140.7828,10.8639,0.275836,2193.2364
Normal-6185.png,Normal,135.8679,10.795,0.245534,1982.278
Normal-6186.png,Normal,141.072,10.8606,0.207526,2023.1037
Normal-6187.png,Normal,141.7359,10.8917,0.239673,2398.0999
Normal-6188.png,Normal,140.3292,10.8647,0.320858,2591.6009
Normal-6189.png,Normal,145.0965,10.8856,0.199494,1785.4113
Normal-619.png,Normal,138.5915,10.9008,0.208253,2062.0172
Normal-6190.png,Normal,139.4557,10.8508,0.292659,2356.5485
Normal-6191.png,Normal,139.6674,10.8728,0.262961,2016.511
Normal-6192.png,Normal,137.4787,10.837,0.3556,2525.7492
Normal-6195.png,Normal,137.7344,10.757,0.413217,2753.9505
Normal-6196.png,Normal,142.2425,10.8976,0.261138,2157.7793
Normal-6198.png,Normal,140.8658,10.8738,0.247492,2071.2303
Normal-6199.png,Normal,139.4501,10.8196,0.35758,2510.8016
Normal-6200.png,Normal,135.769,10.8539,0.260657,2238.0083
Normal-6201.png,Normal,140.8157,10.8214,0.288397,2449.9442
Normal-6202.png,Normal,141.3491,10.7999,0.308811,2342.0523
Normal-6203.png,Normal,141.1653,10.8903,0.256876,2026.0698
Normal-6205.png,Normal,136.8954,10.8663,0.275758,2498.1362
Normal-6206.png,Normal,143.0043,10.8217,0.320489,2588.9332
Normal-6208.png,Normal,142.0035,10.8792,0.280713,2172.6387
Normal-621.png,Normal,135.1622,10.8978,0.179126,1869.1445
Normal-6210.png,Normal,136.421,10.9401,0.145099,1558.2166
Normal-6211.png,Normal,140.7583,10.8159,0.317524,2568.4655
Normal-6212.png,Normal,140.969,10.8633,0.222313,2144.2206
Normal-6213.png,Normal,142.4816,10.8572,0.254863,2391.9727
Normal-6214.png,Normal,142.1608,10.8852,0.283308,2380.4531
Normal-6216.png,Normal,135.7095,10.8699,0.198197,1883.3536
Normal-6219.png,Normal,135.488,10.8885,0.183152,1781.2775
Normal-622.png,Normal,136.2924,10.8473,0.230948,2040.9106
Normal-6220.png,Normal,143.7218,10.8944,0.223957,2025.3671
Normal-6221.png,Normal,143.0378,10.8451,0.314616,2536.7058
Normal-6222.png,Normal,138.6467,10.8704,0.279326,2300.7279
Normal-6223.png,Normal,138.7317,10.8306,0.306887,2480.0874
Normal-6224.png,Normal,138.1289,10.8291,0.263465,2301.0149
Normal-6225.png,Normal,139.3523,10.8118,0.363967,2955.0632
Normal-6229.png,Normal,138.3011,10.8346,0.314694,2416.8148
Normal-623.png,Normal,136.2167,10.924,0.197078,1736.5357
Normal-6230.png,Normal,144.2256,10.9217,0.174215,1870.7516
Normal-6231.png,Normal,139.7205,10.8819,0.24606,2284.3282
Normal-6233.png,Normal,140.7758,10.8074,0.263107,1912.0407
Normal-6234.png,Normal,140.6949,10.8318,0.293487,2460.2743
Normal-6236.png,Normal,142.5089,10.8323,0.26229,2075.6818
Normal-6237.png,Normal,142.4599,10.897,0.223644,2121.8024
Normal-6238.png,Normal,142.0641,10.8865,0.264516,2257.0913
Normal-6239.png,Normal,138.2171,10.7899,0.330735,2361.3173
Normal-624.png,Normal,134.2516,10.9115,0.17002,1681.5203
Normal-6240.png,Normal,142.3579,10.8694,0.274963,2481.7627
Normal-6241.png,Normal,140.5261,10.8895,0.238655,2084.6279
Normal-6243.png,Normal,140.8395,10.8548,0.239561,1964.9045
Normal-6244.png,Normal,143.9712,10.8729,0.312972,2550.6525
Normal-6246.png,Normal,141.1423,10.9437,0.145278,1574.2855
Normal-6247.png,Normal,138.9641,10.8051,0.375544,2763.2218
Normal-6248.png,Normal,138.7216,10.8864,0.255791,2292.1919
Normal-6249.png,Normal,140.0293,10.8674,0.309639,2714.7159
Normal-625.png,Normal,135.8566,10.905,0.194427,1884.1032
Normal-6250.png,Normal,139.896,10.7795,0.330802,2319.9821
Normal-6251.png,Normal,142.5807,10.825,0.316406,2576.6306
Normal-6252.png,Normal,143.9619,10.8992,0.215109,2240.7461
Normal-6253.png,Normal,138.1943,10.8884,0.236485,2228.4305
Normal-6254.png,Normal,139.8366,10.893,0.25795,2227.7456
Normal-6255.png,Normal,143.1906,10.9257,0.195703,1858.6308
Normal-6257.png,Normal,137.9004,10.8236,0.317256,2283.1514
Normal-6258.png,Normal,142.2292,10.8664,0.281496,2269.9428
Normal-6259.png,Normal,136.9662,10.8375,0.330164,2442.1144
Normal-626.png,Normal,137.3452,10.9162,0.189416,1920.1987
Normal-6261.png,Normal,142.8713,10.8742,0.313699,2410.0726
Normal-6263.png,Normal,139.1948,10.9048,0.225221,1996.3546
Normal-6264.png,Normal,141.5197,10.8996,0.24342,2108.309
Normal-6266.png,Normal,138.374,10.8182,0.357222,2596.0819
Normal-6267.png,Normal,143.1929,10.8791,0.167727,1769.9555
Normal-6268.png,Normal,140.2763,10.9019,0.248532,2498.1799
Normal-6269.png,Normal,142.7139,10.8688,0.281988,2385.4042
Normal-627.png,Normal,135.9022,10.8573,0.202794,2042.9867
Normal-6270.png,Normal,142.0346,10.9177,0.261753,2391.1561
Normal-6271.png,Normal,138.8378,10.8082,0.355969,2509.1634
Normal-6272.png,Normal,141.1857,10.7909,0.336003,2423.5582
Normal-6273.png,Normal,141.8009,10.9348,0.149003,1547.0984
Normal-6274.png,Normal,141.953,10.8809,0.311753,2604.8605
Normal-6275.png,Normal,144.1794,10.9207,0.173108,1518.228
Normal-6276.png,Normal,142.4433,10.8919,0.2004,2182.8989
Normal-6277.png,Normal,139.0236,10.8518,0.296663,2607.8398
Normal-6278.png,Normal,140.3679,10.8646,0.258409,2341.6129
Normal-6280.png,Normal,141.8947,10.9133,0.237883,1958.4738
Normal-6281.png,Normal,142.3172,10.8672,0.222347,1990.6195
Normal-6282.png,Normal,141.9583,10.8367,0.292379,2321.142
Normal-6284.png,Normal,137.1656,10.8135,0.260556,2349.0665
Normal-6286.png,Normal,140.5724,10.8896,0.286473,2085.0513
Normal-6288.png,Normal,141.7683,10.9245,0.155994,1884.4858
Normal-6289.png,Normal,142.3411,10.8723,0.199081,1949.4383
Normal-6291.png,Normal,141.7679,10.8522,0.334605,2702.4197
Normal-6292.png,Normal,142.9727,10.8904,0.240221,1992.1717
Normal-6293.png,Normal,140.2791,10.8563,0.304605,2622.6475
Normal-6294.png,Normal,136.1679,10.8208,0.351115,2684.86
Normal-6295.png,Normal,143.9156,10.8789,0.298296,2185.9993
Normal-6297.png,Normal,140.1073,10.82,0.342177,2272.1944
Normal-6298.png,Normal,142.989,10.8962,0.26738,2258.2534
Normal-6299.png,Normal,140.6462,10.9083,0.18568,1622.5195
Normal-630.png,Normal,135.6207,10.9168,0.187694,1862.1519
Normal-6301.png,Normal,137.5347,10.8852,0.200311,1558.1685
Normal-6302.png,Normal,143.0135,10.9166,0.181989,1808.5831
Normal-6303.png,Normal,138.5272,10.843,0.306921,2171.2419
Normal-6304.png,Normal,134.6671,10.8648,0.199796,1961.3583
Normal-6305.png,Normal,144.9642,10.9074,0.235188,2079.9838
Normal-6306.png,Normal,137.8709,10.7971,0.3456,2572.2555
Normal-6308.png,Normal,141.065,10.8486,0.300299,2151.5509
Normal-6309.png,Normal,139.51,10.7569,0.38513,2762.6329
Normal-631.png,Normal,135.1654,10.9278,0.190121,1946.8864
Normal-6310.png,Normal,141.5091,10.8047,0.277536,2079.5892
Normal-6311.png,Normal,140.219,10.768,0.373877,3081.6674
Normal-6312.png,Normal,143.0877,10.86,0.244718,2390.9134
Normal-6313.png,Normal,141.59,10.8671,0.214226,1761.763
Normal-6315.png,Normal,143.5331,10.826,0.278207,2278.4691
Normal-6316.png,Normal,139.4065,10.8871,0.257525,2094.9088
Normal-6317.png,Normal,136.126,10.7705,0.386125,2585.1463
Normal-6318.png,Normal,142.7381,10.8877,0.259292,2191.0162
Normal-6319.png,Normal,140.2402,10.8763,0.355153,2547.9853
Normal-6320.png,Normal,137.7549,10.8812,0.252178,2283.232
Normal-6321.png,Normal,138.4044,10.8501,0.30569,2408.6631
Normal-6322.png,Normal,144.2972,10.9193,0.195725,1888.0946
Normal-6323.png,Normal,140.7371,10.8388,0.271977,2178.8063
Normal-6324.png,Normal,137.9271,10.8442,0.339023,2429.8749
Normal-6325.png,Normal,139.5957,10.9076,0.278464,2400.3412
Normal-6327.png,Normal,139.4585,10.8411,0.298654,2349.9321
Normal-6328.png,Normal,145.2151,10.926,0.184271,1811.0833
Normal-633.png,Normal,135.6454,10.8861,0.229147,2055.1261
Normal-6331.png,Normal,139.576,10.8558,0.334918,2594.5126
Normal-6332.png,Normal,139.2468,10.7879,0.31022,2472.3351
Normal-6333.png,Normal,140.9692,10.8968,0.255266,2198.7037
Normal-6334.png,Normal,140.4114,10.8405,0.301551,2226.598
Normal-6335.png,Normal,139.0743,10.87,0.278263,1960.384
Normal-6336.png,Normal,140.2008,10.8368,0.22134,2126.6658
Normal-6337.png,Normal,138.7418,10.8538,0.286339,2495.4081
Normal-6338.png,Normal,142.9914,10.896,0.193499,1891.6091
Normal-634.png,Normal,133.2426,10.9408,0.136274,1519.2575
Normal-6340.png,Normal,141.9658,10.9136,0.23229,2150.567
Normal-6341.png,Normal,139.2326,10.9589,0.086755,1333.7513
Normal-6342.png,Normal,139.5409,10.8557,0.306674,2629.9992
Normal-6343.png,Normal,140.2587,10.8683,0.247749,1786.4668
Normal-6344.png,Normal,142.0941,10.8563,0.307379,2706.1207
Normal-6346.png,Normal,140.7007,10.7769,0.349359,2555.1934
Normal-6347.png,Normal,140.2294,10.911,0.203812,2015.194
Normal-6348.png,Normal,140.7142,10.8549,0.258823,2400.2647
Normal-635.png,Normal,136.8395,10.9227,0.132124,1557.3373
Normal-6350.png,Normal,144.65,10.8698,0.27484,2293.9474
Normal-6351.png,Normal,143.0429,10.8952,0.237413,2234.8189
Normal-6353.png,Normal,139.0408,10.8917,0.222268,2177.8452
