split,filename,classe,pixel_mean,pixel_std,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
train,Normal-5745.png,Normal,38.9425,61.89,145.0098,10.9471,0.208823,1939.6526
train,Normal-5747.png,Normal,47.4354,66.6588,143.4254,10.8725,0.275836,1993.6364
train,Normal-5748.png,Normal,31.5894,53.9147,140.8256,10.9316,0.159036,1746.1405
train,Normal-5749.png,Normal,55.527,72.6156,140.451,10.7857,0.345052,2585.694
train,Normal-5750.png,Normal,35.4498,58.8777,143.2391,10.8663,0.185714,1859.9127
train,Normal-5751.png,Normal,48.8959,68.4417,138.4921,10.8226,0.298218,2555.288
train,Normal-5752.png,Normal,42.1756,64.1971,144.0324,10.875,0.235064,2096.1115
train,Normal-5754.png,Normal,59.6048,73.4071,138.5007,10.8032,0.382166,2471.5853
train,Normal-5755.png,Normal,51.6034,70.441,140.1182,10.8538,0.315243,2590.6602
train,Normal-5756.png,Normal,53.4431,71.2843,137.2484,10.8455,0.336998,2416.8666
train,Normal-5757.png,Normal,47.7982,67.7898,138.6164,10.8509,0.28918,2469.6323
train,Normal-5759.png,Normal,43.5796,64.9999,143.628,10.8702,0.246384,2263.7121
train,Normal-576.png,Normal,42.1939,64.4124,135.9612,10.8602,0.250467,2305.2719
train,Normal-5760.png,Normal,60.0449,74.583,140.1785,10.8103,0.380577,3144.3799
train,Normal-5761.png,Normal,49.1756,69.5023,141.7408,10.8773,0.292659,2525.8841
train,Normal-5762.png,Normal,38.4701,60.6288,135.976,10.8665,0.220635,1729.018
train,Normal-5763.png,Normal,50.1725,69.1733,141.3956,10.8313,0.301317,2719.6522
train,Normal-5764.png,Normal,30.7878,53.5883,141.4366,10.9355,0.152124,1756.4152
train,Normal-5765.png,Normal,41.9564,63.9721,145.7626,10.8655,0.230478,2273.5035
train,Normal-5766.png,Normal,53.1524,70.3499,142.2466,10.7745,0.322334,2357.5557
train,Normal-5767.png,Normal,44.255,65.8791,142.6296,10.9099,0.253152,2567.6768
train,Normal-5768.png,Normal,56.2277,73.817,139.1767,10.7592,0.354068,2483.8834
train,Normal-5769.png,Normal,43.1186,65.0464,140.2336,10.8883,0.249181,2158.7116
train,Normal-577.png,Normal,36.6935,59.7759,136.2182,10.8857,0.205915,1793.6564
train,Normal-5770.png,Normal,44.7351,66.2837,137.9188,10.8681,0.266563,2185.1443
train,Normal-5771.png,Normal,39.8643,62.2413,142.3915,10.8619,0.220501,1928.3269
train,Normal-5772.png,Normal,43.5904,64.3298,141.6241,10.8896,0.250131,2130.6474
train,Normal-5773.png,Normal,43.9702,65.9561,139.8114,10.8523,0.256809,2339.6869
train,Normal-5774.png,Normal,52.4066,71.0185,138.9212,10.818,0.32465,2564.1223
train,Normal-5776.png,Normal,52.5519,71.1275,140.2041,10.8321,0.32248,3008.3217
train,Normal-5777.png,Normal,40.193,61.8821,142.9928,10.9506,0.221463,2051.7946
train,Normal-5778.png,Normal,41.638,62.8306,141.1689,10.936,0.235747,2016.1138
train,Normal-5779.png,Normal,56.2629,73.0515,137.7742,10.8108,0.357994,2562.4784
train,Normal-578.png,Normal,36.252,59.0815,136.0947,10.9382,0.202257,1793.2742
train,Normal-5780.png,Normal,47.2921,67.0878,140.7871,10.8224,0.280612,2191.0299
train,Normal-5781.png,Normal,37.5292,60.8988,141.9144,10.8855,0.203342,1991.647
train,Normal-5782.png,Normal,39.9096,62.6359,144.5928,10.8825,0.217089,2225.3698
train,Normal-5783.png,Normal,47.4326,68.3017,143.8858,10.8741,0.274852,2332.5505
train,Normal-5784.png,Normal,41.7713,64.603,147.0046,10.9255,0.226675,2109.7223
train,Normal-5785.png,Normal,40.0116,62.7314,142.4247,10.8375,0.221709,2094.4186
train,Normal-5786.png,Normal,36.1693,58.9467,143.6612,10.9426,0.190076,1952.7947
train,Normal-5787.png,Normal,47.1263,67.3674,137.6762,10.8728,0.285903,2369.4714
train,Normal-5788.png,Normal,36.4148,59.2801,138.576,10.9409,0.199584,1911.8899
train,Normal-5789.png,Normal,44.5482,66.2971,143.3396,10.8992,0.254069,2263.523
train,Normal-579.png,Normal,38.3485,61.1383,136.0821,10.8638,0.219494,2158.4607
train,Normal-5791.png,Normal,44.6051,64.8565,141.8232,10.8951,0.257469,2011.4948
train,Normal-5792.png,Normal,45.7384,66.619,140.4128,10.8098,0.269505,2269.6596
train,Normal-5794.png,Normal,47.8953,67.5197,140.7774,10.8465,0.285142,2309.7992
train,Normal-5795.png,Normal,39.9675,62.2728,143.162,10.913,0.219696,2040.9367
train,Normal-5796.png,Normal,38.9839,61.5419,142.8513,10.8581,0.213085,1840.6308
train,Normal-5797.png,Normal,43.73,64.8103,142.3508,10.855,0.250008,2074.0527
train,Normal-5799.png,Normal,41.765,64.0382,140.3984,10.8811,0.238454,2187.9571
train,Normal-580.png,Normal,37.0025,59.7869,137.0118,10.9304,0.206787,1728.5408
train,Normal-5800.png,Normal,47.6419,67.9727,143.8515,10.8599,0.276574,2329.3646
train,Normal-5802.png,Normal,51.4995,69.8678,139.14,10.8316,0.316954,2484.9612
train,Normal-5804.png,Normal,45.2013,64.8967,140.3926,10.8555,0.265142,1951.2944
train,Normal-5805.png,Normal,47.0395,67.8087,142.5115,10.8671,0.274773,2344.4611
train,Normal-5806.png,Normal,38.8039,61.4194,145.2261,10.8895,0.207794,2178.4117
train,Normal-5807.png,Normal,42.2467,63.6946,140.9846,10.9232,0.240836,2139.471
train,Normal-5808.png,Normal,42.4158,64.1932,143.7325,10.8771,0.237391,2310.8937
train,Normal-5809.png,Normal,48.7978,69.0165,141.4114,10.8346,0.290735,2591.0751
train,Normal-581.png,Normal,34.6982,57.7595,135.1356,10.9109,0.191486,1666.775
train,Normal-5810.png,Normal,43.5695,64.9068,141.2325,10.8465,0.25097,2211.6162
train,Normal-5811.png,Normal,36.2919,58.6592,143.4135,10.9124,0.191541,1877.3745
train,Normal-5812.png,Normal,47.0536,67.5679,138.7826,10.8451,0.283017,2489.8673
train,Normal-5813.png,Normal,27.3448,49.353,137.6897,10.9512,0.12935,1769.1229
train,Normal-5814.png,Normal,48.1991,68.7774,140.4209,10.8379,0.288319,2453.3017
train,Normal-5815.png,Normal,46.737,67.6827,139.4035,10.8345,0.279247,2294.4348
train,Normal-5816.png,Normal,44.5716,65.3473,138.4377,10.8535,0.264281,2341.0844
train,Normal-5817.png,Normal,46.367,67.8239,141.5671,10.8721,0.271585,2237.0453
train,Normal-5818.png,Normal,31.6911,54.87,141.6356,10.9358,0.158801,2118.7057
train,Normal-5819.png,Normal,45.4691,66.4399,142.1382,10.8559,0.263655,2379.5811
train,Normal-582.png,Normal,43.9855,64.8931,134.4557,10.8332,0.268174,2384.2999
train,Normal-5820.png,Normal,51.2667,70.4734,139.94,10.8762,0.31295,2295.1161
train,Normal-5821.png,Normal,38.1873,61.1826,146.1989,10.8726,0.201843,2099.8942
train,Normal-5823.png,Normal,43.1579,64.138,141.4973,10.8598,0.247234,1969.8404
train,Normal-5824.png,Normal,47.1495,66.8346,138.3425,10.8263,0.284851,2087.1227
train,Normal-5825.png,Normal,47.2923,68.2484,137.8182,10.8476,0.287033,2373.546
train,Normal-5826.png,Normal,37.9625,61.3029,143.6883,10.8834,0.203902,1963.8135
train,Normal-5827.png,Normal,47.179,68.3544,142.0076,10.8519,0.276977,2396.6106
train,Normal-5828.png,Normal,50.0548,69.0463,140.6303,10.7871,0.302424,2455.8173
train,Normal-5829.png,Normal,41.9297,63.7097,140.8977,10.8512,0.238979,2293.379
train,Normal-583.png,Normal,34.7147,57.891,136.7847,10.9343,0.188958,1778.1598
train,Normal-5830.png,Normal,36.5171,59.5294,136.004,10.8759,0.204919,1940.5353
train,Normal-5831.png,Normal,51.1737,69.9684,137.7548,10.8436,0.317782,2573.1945
train,Normal-5832.png,Normal,46.226,67.3416,139.5552,10.8278,0.274986,2274.4042
train,Normal-5833.png,Normal,49.7801,69.4762,138.7698,10.8697,0.304225,2332.3505
train,Normal-5834.png,Normal,44.1961,64.6261,139.6974,10.8699,0.258688,1990.1917
train,Normal-5835.png,Normal,55.1304,72.9001,143.5757,10.8082,0.333833,2931.286
train,Normal-5836.png,Normal,42.0604,64.4083,142.3272,10.8775,0.237223,2185.5182
train,Normal-5837.png,Normal,45.2673,66.3636,142.1325,10.9148,0.261798,2373.6531
train,Normal-5838.png,Normal,30.9559,53.3515,137.1462,10.9512,0.158522,1507.4328
train,Normal-5839.png,Normal,60.7702,74.9188,142.3363,10.7932,0.379929,2619.6833
train,Normal-5840.png,Normal,60.2164,74.6343,140.9613,10.7896,0.379705,2672.2595
train,Normal-5841.png,Normal,53.5146,70.948,143.4959,10.8591,0.321596,2465.9161
train,Normal-5842.png,Normal,50.9634,67.4453,137.5576,10.8723,0.316462,2037.1791
train,Normal-5843.png,Normal,37.6962,60.4932,138.7182,10.8806,0.209763,2050.4468
train,Normal-5844.png,Normal,46.4067,67.0135,137.7905,10.8297,0.280221,2079.768
train,Normal-5845.png,Normal,35.9631,58.5688,141.5719,10.9258,0.191642,2012.7663
train,Normal-5847.png,Normal,50.6055,69.9382,140.488,10.8775,0.306518,2563.1045
train,Normal-5848.png,Normal,43.3102,65.1793,142.1593,10.8857,0.246999,2245.6137
train,Normal-5849.png,Normal,50.4811,69.1738,141.6098,10.8688,0.302983,2533.4485
train,Normal-585.png,Normal,45.1204,66.8257,135.7628,10.8395,0.274415,2208.5492
train,Normal-5850.png,Normal,42.7638,64.7478,142.5525,10.8819,0.242134,2135.7273
train,Normal-5851.png,Normal,48.5096,67.4266,142.5914,10.8193,0.286026,1968.5997
train,Normal-5852.png,Normal,39.3821,61.9399,142.2551,10.9057,0.216798,2007.5954
train,Normal-5853.png,Normal,43.6017,65.4287,140.729,10.8564,0.252134,2376.7331
train,Normal-5854.png,Normal,48.821,68.9543,141.5922,10.8921,0.290198,2439.1094
train,Normal-5856.png,Normal,39.0902,61.6749,142.8896,10.9135,0.213499,1980.0463
train,Normal-5859.png,Normal,41.6102,63.7249,139.3296,10.8842,0.239214,2275.6676
train,Normal-586.png,Normal,38.7123,61.2041,134.7281,10.8533,0.224897,1848.5018
train,Normal-5860.png,Normal,46.4179,67.3655,138.7425,10.868,0.278006,2351.5022
train,Normal-5862.png,Normal,45.5003,66.5309,142.2268,10.8725,0.263621,2431.2901
train,Normal-5864.png,Normal,48.4448,68.9575,141.3732,10.8589,0.287983,2394.3944
train,Normal-5865.png,Normal,48.4825,69.2487,141.1116,10.7965,0.289191,2434.3289
train,Normal-5866.png,Normal,46.7373,67.4043,140.5625,10.8608,0.276608,2552.823
train,Normal-5867.png,Normal,40.147,62.7905,143.6521,10.9213,0.220188,1967.802
train,Normal-5868.png,Normal,52.2378,70.593,138.9818,10.8381,0.323072,2639.181
train,Normal-5869.png,Normal,45.5993,65.1233,141.0877,10.9007,0.266529,2056.5962
train,Normal-587.png,Normal,29.0466,51.4069,136.1664,10.9147,0.144763,1510.8984
train,Normal-5871.png,Normal,41.1633,63.1874,141.0102,10.8629,0.232816,2094.3702
train,Normal-5872.png,Normal,36.5122,58.4039,135.6776,10.9328,0.205054,1806.1882
train,Normal-5873.png,Normal,37.3933,59.217,140.6812,10.9222,0.204002,1748.0409
train,Normal-5874.png,Normal,38.8383,62.0722,144.4079,10.9214,0.209136,2226.0406
train,Normal-5875.png,Normal,43.0175,63.6773,139.1972,10.8681,0.250523,1972.6642
train,Normal-5876.png,Normal,61.2829,75.7609,140.1366,10.7435,0.390588,2737.9241
train,Normal-5877.png,Normal,52.5851,70.1382,140.3972,10.7849,0.322502,2179.2642
train,Normal-5878.png,Normal,39.1198,61.3737,143.7006,10.8934,0.212537,1971.8645
train,Normal-588.png,Normal,33.8855,57.0023,136.6529,10.9017,0.182772,1777.5786
train,Normal-5880.png,Normal,36.4424,59.6238,144.8468,10.9221,0.190557,1917.8117
train,Normal-5881.png,Normal,52.7941,70.6524,137.8441,10.8133,0.330477,2543.4494
train,Normal-5882.png,Normal,48.4804,68.7055,140.613,10.8883,0.289784,2378.2967
train,Normal-5883.png,Normal,48.6012,68.4512,142.4681,10.861,0.286764,2388.2459
train,Normal-5884.png,Normal,42.0822,63.9596,143.3041,10.8606,0.235736,2221.0068
train,Normal-5885.png,Normal,50.0363,68.1136,140.3717,10.8229,0.302692,2206.739
train,Normal-5889.png,Normal,38.4544,60.6042,142.6422,10.9048,0.209125,2172.3639
train,Normal-5890.png,Normal,53.648,71.3527,139.6766,10.7945,0.332502,2555.9473
train,Normal-5891.png,Normal,39.2294,61.6295,139.0947,10.888,0.22106,2096.1613
train,Normal-5892.png,Normal,39.8455,62.2259,141.5002,10.9044,0.221608,2068.0974
train,Normal-5893.png,Normal,48.1879,68.7771,141.8699,10.8733,0.284851,2447.4596
train,Normal-5894.png,Normal,41.974,64.2849,142.8751,10.8957,0.235478,2340.2991
train,Normal-5895.png,Normal,50.8413,68.8643,142.2611,10.8853,0.304135,2226.2528
train,Normal-5896.png,Normal,39.4909,61.3517,142.9011,10.9168,0.216496,1892.6878
train,Normal-5897.png,Normal,37.8814,60.9758,143.0936,10.9356,0.20389,1930.6857
train,Normal-5898.png,Normal,42.2039,64.6252,143.8417,10.8948,0.235501,2193.2941
train,Normal-5899.png,Normal,41.1716,63.6167,138.5739,10.8832,0.237201,2341.9204
train,Normal-59.png,Normal,48.4512,68.8229,144.0548,10.867,0.282189,2197.6236
train,Normal-5901.png,Normal,36.346,59.2836,141.8145,10.9091,0.194315,1794.4315
train,Normal-5902.png,Normal,47.7084,68.7026,141.0772,10.8445,0.283062,2336.9346
train,Normal-5903.png,Normal,41.941,63.5174,143.1804,10.9056,0.234628,2155.4037
train,Normal-5905.png,Normal,50.9382,70.4071,139.0373,10.7884,0.313061,2700.5947
train,Normal-5906.png,Normal,33.0652,56.1419,136.9625,10.9087,0.17577,1783.2523
train,Normal-5907.png,Normal,44.0936,65.32,140.2101,10.9058,0.256664,2196.353
train,Normal-5908.png,Normal,42.9455,64.212,138.0758,10.8717,0.252145,2233.5959
train,Normal-591.png,Normal,28.6281,50.9674,136.9659,10.9576,0.140233,1785.4637
train,Normal-5910.png,Normal,42.5132,64.653,136.2857,10.9084,0.252078,2276.8822
train,Normal-5911.png,Normal,50.3051,69.5503,136.9426,10.7741,0.313319,2471.3473
train,Normal-5912.png,Normal,36.9249,59.2125,141.2867,10.8822,0.199707,1756.542
train,Normal-5913.png,Normal,52.0772,71.0346,138.2722,10.8469,0.323565,2595.5532
train,Normal-5914.png,Normal,35.4435,58.7066,142.8746,10.9019,0.18596,2071.3538
train,Normal-5915.png,Normal,56.9308,72.739,137.0323,10.8646,0.365119,2653.0326
train,Normal-5916.png,Normal,52.7379,70.6451,139.4809,10.8456,0.325667,2969.5335
train,Normal-5917.png,Normal,47.9129,68.2091,138.6697,10.8257,0.290097,2579.4039
train,Normal-5918.png,Normal,46.6103,67.3089,137.5604,10.8199,0.282391,2179.7668
train,Normal-5919.png,Normal,46.9553,65.7494,140.5393,10.8964,0.27814,2147.3317
train,Normal-592.png,Normal,33.3692,56.3853,136.1745,10.9426,0.179081,1856.8281
train,Normal-5920.png,Normal,37.7035,60.5733,143.9997,10.9158,0.201284,2158.526
train,Normal-5921.png,Normal,50.176,69.9761,139.5345,10.8374,0.305668,2386.8979
train,Normal-5922.png,Normal,42.1491,63.2816,138.458,10.9404,0.24474,2004.7884
train,Normal-5923.png,Normal,40.4523,63.5409,145.041,10.8649,0.220512,2045.2049
train,Normal-5924.png,Normal,34.1436,56.8675,135.9224,10.8984,0.185926,1953.1016
train,Normal-5925.png,Normal,52.8707,71.8274,138.043,10.8168,0.330544,2735.019
train,Normal-5926.png,Normal,55.1826,72.9455,141.0733,10.8196,0.340589,2568.8392
train,Normal-5927.png,Normal,39.4448,62.6569,140.5771,10.8742,0.220277,2070.5013
train,Normal-5928.png,Normal,56.089,72.6689,138.1111,10.8178,0.355645,2585.4703
train,Normal-5929.png,Normal,66.5163,76.8916,141.6162,10.7363,0.426192,2974.8927
train,Normal-593.png,Normal,33.7668,56.7505,136.4662,10.9048,0.182079,1852.3189
train,Normal-5931.png,Normal,40.9478,62.596,141.0355,10.8799,0.231015,2090.544
train,Normal-5932.png,Normal,46.2928,67.8637,139.934,10.8759,0.274426,2373.0419
train,Normal-5933.png,Normal,42.8297,63.6076,141.8249,10.8572,0.244125,2127.6701
train,Normal-5935.png,Normal,38.9002,61.0489,140.8909,10.9149,0.215311,1966.9903
train,Normal-5937.png,Normal,47.4455,67.8296,139.5125,10.8266,0.284561,2853.2315
train,Normal-5938.png,Normal,42.6381,64.0312,141.8997,10.8666,0.242469,2217.8668
train,Normal-5939.png,Normal,41.3005,63.6749,143.761,10.8966,0.228834,2142.4128
train,Normal-594.png,Normal,40.3963,63.2546,137.4268,10.8879,0.233196,2150.2843
train,Normal-5940.png,Normal,39.8568,62.3054,138.9779,10.8639,0.226306,2098.1841
train,Normal-5941.png,Normal,54.0498,70.736,139.0264,10.7746,0.337424,2410.7414
train,Normal-5942.png,Normal,38.6127,61.287,143.8426,10.8872,0.208532,1688.172
train,Normal-5943.png,Normal,42.3933,65.0648,143.1382,10.8754,0.238297,2485.518
train,Normal-5944.png,Normal,49.9185,69.4,143.3685,10.8475,0.294829,2440.2452
train,Normal-5945.png,Normal,37.7616,60.5462,138.3852,10.9182,0.21059,1832.3572
train,Normal-5946.png,Normal,53.122,71.2533,142.719,10.8097,0.320768,2488.3017
train,Normal-5947.png,Normal,57.0296,71.2731,141.2133,10.7781,0.354593,2141.1969
train,Normal-5948.png,Normal,29.8071,52.7643,145.3364,10.9635,0.140233,1712.9548
train,Normal-5949.png,Normal,45.4807,66.7479,143.281,10.8568,0.261462,2396.3111
train,Normal-595.png,Normal,29.2219,51.6454,134.4161,10.9266,0.148153,1677.794
train,Normal-5950.png,Normal,55.8236,72.3695,140.3089,10.8381,0.347457,2444.3484
train,Normal-5951.png,Normal,51.2036,70.0818,141.0232,10.8189,0.310164,2792.0105
train,Normal-5953.png,Normal,46.3556,67.5496,144.2791,10.8717,0.265981,2493.3395
train,Normal-5954.png,Normal,37.3793,59.9116,141.9349,10.8908,0.202134,2005.7592
train,Normal-5955.png,Normal,49.8342,69.4746,142.4246,10.8743,0.29616,2449.2618
train,Normal-5956.png,Normal,52.421,71.2467,138.6513,10.8186,0.325444,2651.5234
train,Normal-5957.png,Normal,47.3548,67.9225,142.0773,10.8471,0.278196,2353.4263
train,Normal-5958.png,Normal,48.5503,68.5891,141.921,10.8966,0.287379,2413.7939
train,Normal-5959.png,Normal,38.6297,61.8157,141.2096,10.91,0.212738,2173.175
train,Normal-5960.png,Normal,42.6607,64.0823,135.0234,10.8477,0.256194,2096.8184
train,Normal-5961.png,Normal,49.0344,68.8423,137.5441,10.8066,0.30163,2401.9609
train,Normal-5962.png,Normal,49.9895,69.1602,140.1075,10.8185,0.302972,2436.9339
train,Normal-5963.png,Normal,48.4909,69.0197,140.8611,10.8243,0.289661,2633.8498
train,Normal-5964.png,Normal,47.5464,68.0162,141.1543,10.8747,0.281485,2158.9375
train,Normal-5965.png,Normal,48.5563,68.4405,140.0654,10.8155,0.291999,2717.9802
train,Normal-5967.png,Normal,42.0618,64.355,141.0848,10.8743,0.239516,1885.5781
train,Normal-5968.png,Normal,49.2014,69.0693,140.3909,10.8639,0.295981,2462.1013
train,Normal-5969.png,Normal,36.5279,59.4937,146.0888,10.9016,0.189562,1870.3192
train,Normal-597.png,Normal,37.6164,60.3668,134.8689,10.8783,0.215646,1871.1092
train,Normal-5970.png,Normal,44.6047,66.0021,140.3058,10.8983,0.260467,2304.2197
train,Normal-5971.png,Normal,37.7713,60.1915,140.1271,10.8762,0.208085,1967.7074
train,Normal-5972.png,Normal,35.0412,57.6425,141.1757,10.9157,0.18521,1848.7513
train,Normal-5973.png,Normal,43.5678,64.2966,139.7394,10.8654,0.253756,2270.0944
train,Normal-5975.png,Normal,48.6439,68.9155,137.9661,10.845,0.297346,2440.4942
train,Normal-5976.png,Normal,40.9796,63.3232,142.2016,10.8994,0.229091,2228.4243
train,Normal-5979.png,Normal,48.3702,68.26,142.0559,10.9085,0.285646,2418.6407
train,Normal-598.png,Normal,26.8566,48.563,136.2576,10.9494,0.126945,1339.0385
train,Normal-5980.png,Normal,40.3084,62.4264,137.1826,10.8401,0.233241,2219.4466
train,Normal-5983.png,Normal,51.1301,70.6413,137.9613,10.7857,0.317234,2707.0201
train,Normal-5984.png,Normal,43.3233,65.4276,144.1953,10.8769,0.243375,2130.5222
train,Normal-5985.png,Normal,45.9336,67.2627,137.2096,10.8189,0.277827,2315.1171
train,Normal-5986.png,Normal,36.5223,58.2924,140.1512,10.9118,0.198163,1744.1401
train,Normal-5987.png,Normal,64.3285,75.2727,139.6818,10.8197,0.415241,2547.2073
train,Normal-5988.png,Normal,50.3102,70.2001,138.0206,10.8161,0.310478,2621.5754
train,Normal-599.png,Normal,45.3711,67.0921,137.6627,10.8477,0.272234,2407.8642
train,Normal-5990.png,Normal,58.8814,74.5457,141.6358,10.7822,0.36758,2774.3512
train,Normal-5991.png,Normal,54.7764,71.8079,139.0771,10.795,0.342849,2482.2772
train,Normal-5992.png,Normal,46.5909,67.0533,141.1723,10.8063,0.274494,2609.4854
train,Normal-5993.png,Normal,58.5812,73.8065,140.7098,10.7999,0.367803,3023.2523
train,Normal-5994.png,Normal,43.2319,64.2615,141.0583,10.8585,0.248644,2024.3266
train,Normal-5995.png,Normal,35.4572,58.193,144.6607,10.9241,0.183443,1820.2689
train,Normal-5997.png,Normal,38.4905,61.6814,141.5077,10.8865,0.211329,1917.9649
train,Normal-5998.png,Normal,39.796,62.0495,144.2394,10.8907,0.216765,1841.7419
train,Normal-5999.png,Normal,52.7319,71.2802,137.8102,10.7902,0.330198,2677.4597
train,Normal-6.png,Normal,55.8431,72.3055,137.7061,10.8227,0.354817,2885.995
train,Normal-60.png,Normal,43.9409,65.4098,140.9778,10.909,0.253957,2179.1073
train,Normal-600.png,Normal,37.5765,60.9239,138.2951,10.9172,0.209293,2127.4354
train,Normal-6000.png,Normal,41.5694,63.6329,137.241,10.9003,0.242749,2020.3227
train,Normal-6002.png,Normal,48.5297,68.1384,141.528,10.8703,0.288229,2169.0535
train,Normal-6003.png,Normal,48.2696,67.7817,140.614,10.8607,0.288308,2404.9621
train,Normal-6004.png,Normal,46.5086,67.3454,139.2642,10.8863,0.27748,2262.6737
train,Normal-6006.png,Normal,41.7563,63.8804,139.9982,10.866,0.239214,2249.2518
train,Normal-6007.png,Normal,42.1133,64.8318,139.7141,10.8848,0.242402,2144.368
train,Normal-6008.png,Normal,29.3596,52.1635,140.945,10.9411,0.141676,1745.8991
train,Normal-6009.png,Normal,39.9235,62.9865,144.1765,10.8881,0.217839,2234.1357
train,Normal-6010.png,Normal,40.0135,62.3105,142.1775,10.935,0.221564,1881.6393
train,Normal-6012.png,Normal,64.4147,76.1182,138.5159,10.7563,0.419995,2936.7029
train,Normal-6014.png,Normal,49.5217,68.1834,140.8063,10.8095,0.297793,2199.5291
train,Normal-6015.png,Normal,41.305,63.1368,143.7804,10.8928,0.228857,2156.9801
train,Normal-6016.png,Normal,46.0333,67.2893,143.5617,10.8947,0.264863,2297.9938
train,Normal-6017.png,Normal,43.447,65.3655,142.0591,10.8683,0.248331,2171.0265
train,Normal-6018.png,Normal,46.2043,66.9728,142.6918,10.853,0.26814,1936.3021
train,Normal-6019.png,Normal,43.4657,65.6026,143.3487,10.9047,0.245847,2279.9474
train,Normal-6021.png,Normal,46.8719,67.9364,142.6968,10.8546,0.273185,2379.7291
train,Normal-6022.png,Normal,46.8731,67.1444,140.659,10.7988,0.277793,2141.0268
train,Normal-6023.png,Normal,41.485,63.395,140.841,10.8979,0.235389,1955.6201
train,Normal-6025.png,Normal,53.8494,70.2001,139.6973,10.8656,0.333643,2153.3065
train,Normal-6026.png,Normal,45.6355,65.8807,142.1389,10.9021,0.264661,2233.1761
train,Normal-6027.png,Normal,31.0091,53.5613,140.4187,10.9384,0.155009,1874.0634
train,Normal-6028.png,Normal,41.015,62.4207,140.3042,10.8951,0.232749,1976.417
train,Normal-6029.png,Normal,34.4826,57.4079,141.2299,10.8852,0.181038,1693.7092
train,Normal-603.png,Normal,39.2359,62.2864,138.0323,10.935,0.222671,1975.0651
train,Normal-6030.png,Normal,45.1603,65.3823,141.3637,10.8428,0.262928,2316.5305
train,Normal-6031.png,Normal,58.4659,73.3945,141.9437,10.7907,0.363508,2357.2011
train,Normal-6032.png,Normal,49.9033,69.5328,141.7107,10.7944,0.298733,2454.5877
train,Normal-6033.png,Normal,45.6049,66.1966,138.2715,10.8493,0.27276,2359.5611
train,Normal-6035.png,Normal,56.6869,70.8186,135.6971,10.8038,0.367378,2390.0728
train,Normal-6036.png,Normal,29.863,52.5986,143.9351,10.9162,0.142437,1651.5092
train,Normal-6038.png,Normal,50.9501,70.2408,142.3337,10.8387,0.305041,2572.298
train,Normal-6039.png,Normal,56.2246,71.8612,140.3719,10.8083,0.350533,2486.8425
train,Normal-604.png,Normal,30.5758,52.8755,136.3452,10.9255,0.156676,1496.0818
train,Normal-6040.png,Normal,51.1903,69.9911,140.0051,10.83,0.312446,2349.6201
train,Normal-6041.png,Normal,46.5897,67.2003,141.1553,10.8693,0.274169,2285.0647
train,Normal-6043.png,Normal,49.4789,69.0383,137.7085,10.7621,0.304985,2220.2721
train,Normal-6044.png,Normal,48.9173,68.7113,142.5013,10.8469,0.289169,2390.7642
train,Normal-6045.png,Normal,29.981,52.9188,136.5292,10.9307,0.151676,1794.3383
train,Normal-6047.png,Normal,45.7678,66.4103,141.548,10.8575,0.267122,2212.0909
train,Normal-6048.png,Normal,42.3425,63.6449,143.2465,10.9148,0.237492,1886.9077
train,Normal-6049.png,Normal,50.4495,69.1859,137.858,10.8791,0.31163,2295.0819
train,Normal-6050.png,Normal,41.0694,63.0373,139.487,10.8915,0.234673,2152.1573
train,Normal-6052.png,Normal,38.1135,60.1725,141.3835,10.873,0.208722,1808.3202
train,Normal-6053.png,Normal,48.5645,68.4455,141.2261,10.8632,0.289203,2267.1237
train,Normal-6055.png,Normal,52.6922,69.9595,139.1916,10.8494,0.326025,2537.9302
train,Normal-6056.png,Normal,43.6625,64.7984,139.9714,10.8843,0.253923,2263.6211
train,Normal-6057.png,Normal,36.2006,59.0584,141.0885,10.882,0.19445,1880.3603
train,Normal-6059.png,Normal,46.2863,67.2675,140.1345,10.8528,0.27408,2416.0492
train,Normal-606.png,Normal,36.5747,59.4982,137.6512,10.9001,0.202559,1848.6973
train,Normal-6060.png,Normal,35.3224,58.4271,143.7535,10.9484,0.183533,1936.3836
train,Normal-6061.png,Normal,43.7953,65.3978,140.3231,10.8455,0.254483,2105.2712
train,Normal-6062.png,Normal,51.9843,70.5694,141.5398,10.8153,0.314929,2239.8095
train,Normal-6063.png,Normal,43.0114,65.1315,139.8635,10.9086,0.248946,2470.8035
train,Normal-6066.png,Normal,46.6275,67.1729,141.8879,10.8486,0.273039,2260.3129
train,Normal-6067.png,Normal,47.0261,67.5675,139.5086,10.8594,0.281127,2374.2718
train,Normal-6068.png,Normal,51.0421,69.4913,137.7385,10.8269,0.316876,2798.2554
train,Normal-607.png,Normal,29.5945,52.3969,137.8739,10.9176,0.147112,1606.4726
train,Normal-6070.png,Normal,40.0749,62.5135,143.274,10.873,0.220557,2126.5553
train,Normal-6071.png,Normal,61.7679,75.4355,137.3742,10.7272,0.403016,2869.7096
train,Normal-6072.png,Normal,52.2132,70.9753,139.1926,10.8115,0.322491,2798.5063
train,Normal-6074.png,Normal,55.4571,72.7758,141.9792,10.7969,0.340444,2589.2883
train,Normal-6075.png,Normal,48.951,68.7805,142.8265,10.8929,0.288464,2213.9799
