filename,classe,pixel_mean,pixel_std,pixel_median,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
Normal-9405.png,Normal,26.9154,49.3754,0.0,96.7235,0.5007,0.274516,813.1631
Normal-9406.png,Normal,23.1006,47.117,0.0,94.4308,0.3707,0.241653,691.6328
Normal-9407.png,Normal,31.7117,57.1281,0.0,105.1844,0.4297,0.298621,1083.2973
Normal-9408.png,Normal,24.05,46.4233,0.0,93.9866,0.3892,0.252794,709.5632
Normal-9409.png,Normal,23.0672,46.2464,0.0,94.2449,0.3803,0.241698,757.3175
Normal-9410.png,Normal,31.7079,53.162,0.0,98.5335,0.4402,0.318755,1018.0189
Normal-9411.png,Normal,28.2591,51.0945,0.0,97.3379,0.435,0.287133,860.9208
Normal-9412.png,Normal,25.2768,49.4203,0.0,97.7319,0.3367,0.256071,776.1134
Normal-9413.png,Normal,27.9997,48.3693,0.0,91.7869,0.4892,0.301328,846.7414
Normal-9414.png,Normal,25.3405,49.5656,0.0,97.1304,0.3924,0.257894,798.603
Normal-9415.png,Normal,30.7517,53.0766,0.0,98.9654,0.4934,0.307278,857.8567
Normal-9416.png,Normal,21.5109,46.6073,0.0,96.2695,0.3773,0.220389,785.8501
Normal-9417.png,Normal,35.559,57.6967,0.0,104.7299,0.6143,0.335634,929.6454
Normal-9418.png,Normal,13.4986,38.695,0.0,92.2166,0.2753,0.143824,721.5795
Normal-9419.png,Normal,16.5694,43.8998,0.0,101.416,0.2925,0.16096,741.2021
Normal-9420.png,Normal,29.1274,51.9035,0.0,97.6409,0.5238,0.294527,832.2531
Normal-9421.png,Normal,18.4606,41.8366,0.0,92.9488,0.3567,0.195524,634.7541
Normal-9422.png,Normal,26.5556,50.7356,0.0,97.9235,0.4584,0.26776,958.711
Normal-9423.png,Normal,23.7221,47.2579,0.0,94.6766,0.5077,0.246518,781.9453
Normal-9424.png,Normal,17.9382,41.1123,0.0,91.5037,0.3335,0.193096,668.8397
Normal-9425.png,Normal,34.7855,55.8306,0.0,102.205,0.6435,0.336171,894.3424
Normal-9426.png,Normal,25.9969,48.8387,0.0,97.8467,0.4466,0.262324,931.4362
Normal-9427.png,Normal,16.3229,40.7247,0.0,96.6882,0.2721,0.166475,630.6421
Normal-9428.png,Normal,34.1163,56.4828,0.0,103.4335,0.5203,0.32645,922.5256
Normal-9429.png,Normal,38.9603,57.6834,0.0,101.7339,0.6492,0.379,1236.4836
Normal-9430.png,Normal,28.3498,50.5049,0.0,97.7081,0.4254,0.287044,878.426
Normal-9431.png,Normal,29.3892,52.7742,0.0,102.1166,0.4147,0.284896,817.5455
Normal-9432.png,Normal,33.5091,57.6974,0.0,106.3855,0.3469,0.312737,883.9549
Normal-9433.png,Normal,20.8308,43.3491,0.0,94.7319,0.2392,0.217917,560.179
Normal-9434.png,Normal,29.5391,50.8664,0.0,95.7955,0.5106,0.30465,787.6084
Normal-9435.png,Normal,28.7725,51.1286,0.0,99.4436,0.4298,0.28625,821.8463
Normal-9436.png,Normal,33.339,55.581,0.0,102.0647,0.401,0.32399,831.5762
Normal-9437.png,Normal,14.0479,39.7162,0.0,97.2392,0.277,0.142023,628.3814
Normal-9438.png,Normal,36.4662,57.99,0.0,102.025,0.6425,0.353352,1134.4159
Normal-9439.png,Normal,33.5019,55.1867,0.0,101.3032,0.5333,0.327166,815.7978
Normal-9440.png,Normal,30.701,53.721,0.0,100.644,0.4906,0.301641,852.4955
Normal-9441.png,Normal,30.5217,53.9954,0.0,101.8627,0.4805,0.296317,916.7367
Normal-9442.png,Normal,25.2622,49.0984,0.0,97.6493,0.363,0.255937,794.9816
Normal-9443.png,Normal,23.9115,48.3573,0.0,99.9874,0.4927,0.235378,792.6305
Normal-9444.png,Normal,17.7734,42.0621,0.0,95.6533,0.3309,0.182985,577.9967
Normal-9445.png,Normal,33.7294,55.8438,0.0,102.2748,0.5614,0.326093,991.0647
Normal-9446.png,Normal,16.0072,39.7577,0.0,88.8586,0.2791,0.17756,625.9626
Normal-9447.png,Normal,29.0108,50.5715,0.0,96.3975,0.4028,0.298017,760.6331
Normal-9448.png,Normal,17.5696,41.4076,0.0,91.6955,0.3337,0.188656,740.8179
Normal-9449.png,Normal,21.1908,43.9573,0.0,94.1465,0.3435,0.222246,775.7708
Normal-9450.png,Normal,24.7991,48.3532,0.0,98.2128,0.3939,0.249494,735.372
Normal-9451.png,Normal,25.913,50.4392,0.0,102.1952,0.3493,0.251004,763.9351
Normal-9452.png,Normal,17.3986,44.5911,0.0,99.6544,0.3102,0.172011,690.0515
Normal-9453.png,Normal,25.9173,50.0697,0.0,98.4641,0.4209,0.260053,918.6742
Normal-9454.png,Normal,24.6255,49.3321,0.0,98.9567,0.3796,0.245959,791.6381
Normal-9455.png,Normal,31.395,53.0423,0.0,99.7192,0.5044,0.31135,1011.2645
Normal-9456.png,Normal,27.4994,50.9404,0.0,99.453,0.4712,0.273062,868.7572
Normal-9457.png,Normal,28.6289,51.9465,0.0,101.7591,0.3882,0.278587,817.994
Normal-9458.png,Normal,17.5318,41.6609,0.0,92.3596,0.3002,0.187179,713.1418
Normal-9459.png,Normal,17.812,42.3463,0.0,93.4162,0.2888,0.188163,628.4423
Normal-9460.png,Normal,29.872,51.7844,0.0,96.8508,0.4898,0.304918,902.9326
Normal-9461.png,Normal,22.7841,48.9187,0.0,101.4709,0.395,0.221508,757.1862
Normal-9462.png,Normal,22.9317,47.7351,0.0,97.6002,0.4252,0.231608,802.0199
Normal-9463.png,Normal,24.5235,48.3466,0.0,96.4854,0.4421,0.250735,748.2467
Normal-9464.png,Normal,19.4352,45.3633,0.0,101.7275,0.2808,0.188812,530.2215
Normal-9465.png,Normal,28.0054,51.2324,0.0,97.1144,0.5178,0.284561,877.0035
Normal-9466.png,Normal,29.4196,52.1577,0.0,99.5868,0.5621,0.291417,851.5233
Normal-9467.png,Normal,25.1434,47.6379,0.0,95.0338,0.3486,0.261865,767.3527
Normal-9468.png,Normal,15.4085,40.1017,0.0,93.1716,0.2862,0.162806,591.7854
Normal-9469.png,Normal,26.4319,47.9888,0.0,96.1937,0.3671,0.271999,666.3847
Normal-9470.png,Normal,13.6917,38.49,0.0,95.1163,0.2825,0.141397,544.0664
Normal-9471.png,Normal,21.2572,44.2649,0.0,94.5895,0.3362,0.221966,659.7113
Normal-9472.png,Normal,28.9692,52.5097,0.0,104.76,0.4547,0.273375,911.7869
Normal-9473.png,Normal,14.4487,40.3707,0.0,100.6313,0.2848,0.141151,581.0102
Normal-9474.png,Normal,24.3996,50.8043,0.0,99.7638,0.3813,0.241675,990.7844
Normal-9475.png,Normal,22.4246,44.4707,0.0,90.3016,0.4666,0.244427,703.7471
Normal-9476.png,Normal,19.0235,44.0969,0.0,97.4834,0.3379,0.192347,679.5981
Normal-9477.png,Normal,27.6784,50.9988,0.0,98.5511,0.4388,0.277637,819.5585
Normal-9478.png,Normal,20.8884,44.807,0.0,93.9356,0.3501,0.219461,862.8278
Normal-9479.png,Normal,28.7937,51.0443,0.0,96.5168,0.4957,0.294706,867.657
Normal-9480.png,Normal,32.7883,56.7546,0.0,106.3207,0.5124,0.305041,1049.9578
Normal-9481.png,Normal,29.1111,51.9591,0.0,98.4835,0.4535,0.292335,893.9286
Normal-9482.png,Normal,24.6219,52.0111,0.0,108.9948,0.3073,0.223711,676.0617
Normal-9483.png,Normal,31.5951,55.7789,0.0,105.0509,0.4555,0.297715,866.2015
Normal-9484.png,Normal,26.9545,51.0482,0.0,98.7124,0.4385,0.269818,916.0211
Normal-9485.png,Normal,23.309,50.4014,0.0,103.9858,0.324,0.221731,930.2391
Normal-9486.png,Normal,24.4605,47.86,0.0,94.9556,0.4097,0.254382,683.7595
Normal-9487.png,Normal,21.2906,46.6062,0.0,98.798,0.3908,0.21238,707.7646
Normal-9488.png,Normal,20.1227,45.7468,0.0,97.7703,0.3268,0.203152,693.9585
Normal-9489.png,Normal,26.1889,49.6016,0.0,96.809,0.4314,0.267257,928.7231
Normal-9490.png,Normal,15.8087,37.9599,0.0,87.4661,0.3265,0.177671,559.022
Normal-9491.png,Normal,35.2012,57.5677,0.0,103.5819,0.5481,0.336327,921.3853
Normal-9492.png,Normal,28.1466,53.5944,0.0,102.4472,0.4017,0.271887,802.964
Normal-9493.png,Normal,21.3436,46.5956,0.0,96.0115,0.377,0.219237,806.966
Normal-9494.png,Normal,28.3113,50.7187,0.0,96.4099,0.5179,0.28984,918.2368
Normal-9495.png,Normal,18.6706,42.8886,0.0,96.7895,0.3014,0.190378,627.4123
Normal-9496.png,Normal,31.8795,53.9945,0.0,99.5611,0.4195,0.317323,1042.7713
Normal-9497.png,Normal,13.1866,38.5617,0.0,94.9503,0.2324,0.136766,649.9268
Normal-9498.png,Normal,23.1047,47.7899,0.0,98.5435,0.4502,0.230948,670.2571
Normal-9499.png,Normal,17.0457,39.5753,0.0,89.7558,0.2291,0.187839,523.7211
Normal-9500.png,Normal,28.6904,54.0054,0.0,103.8634,0.5293,0.272525,831.3435
Normal-9501.png,Normal,27.4811,52.1208,0.0,99.5789,0.4202,0.272905,847.0889
Normal-9502.png,Normal,31.4179,54.3091,0.0,99.9475,0.5879,0.310287,1026.9843
Normal-9503.png,Normal,25.0734,50.1742,0.0,99.4499,0.416,0.248979,764.124
Normal-9504.png,Normal,28.3665,55.1934,0.0,108.7484,0.4177,0.257995,683.6069
Normal-9505.png,Normal,25.0397,48.4462,0.0,96.5465,0.429,0.256049,766.4562
Normal-9506.png,Normal,23.472,47.552,0.0,95.2669,0.4528,0.242783,816.1764
Normal-9507.png,Normal,27.1896,50.1646,0.0,97.1149,0.4967,0.276272,851.5015
Normal-9508.png,Normal,42.9121,61.3345,0.0,106.5392,0.6567,0.399078,995.8356
Normal-9509.png,Normal,25.2794,51.0701,0.0,100.8008,0.3905,0.247872,845.715
Normal-9510.png,Normal,26.4452,51.3738,0.0,102.0654,0.4095,0.256116,885.7292
Normal-9511.png,Normal,30.2356,54.9578,0.0,103.0288,0.5134,0.28993,968.8837
Normal-9512.png,Normal,20.0396,46.3678,0.0,97.9699,0.3361,0.20181,875.196
Normal-9513.png,Normal,22.5852,47.9553,0.0,102.916,0.3341,0.21691,675.6966
Normal-9514.png,Normal,27.3613,49.4376,0.0,95.8318,0.3874,0.282614,931.0841
Normal-9515.png,Normal,22.3618,46.8022,0.0,96.6552,0.3678,0.22842,759.2486
Normal-9516.png,Normal,23.2029,46.3599,0.0,93.6571,0.3461,0.244953,747.8121
Normal-9517.png,Normal,38.4705,57.4814,0.0,103.8604,0.5682,0.366942,829.5004
Normal-9518.png,Normal,30.1964,52.0455,0.0,97.8144,0.5087,0.305097,1017.2074
Normal-9519.png,Normal,32.0548,55.997,0.0,104.0395,0.6031,0.304068,860.2961
Normal-9520.png,Normal,21.1065,45.0462,0.0,93.8037,0.3706,0.221933,739.2816
Normal-9521.png,Normal,24.9663,48.6746,0.0,100.4906,0.2851,0.246306,797.1264
Normal-9522.png,Normal,34.0877,56.8458,0.0,102.5764,0.522,0.3289,911.822
Normal-9523.png,Normal,15.0631,38.024,0.0,89.6704,0.2787,0.16539,534.7176
Normal-9524.png,Normal,19.9762,44.5391,0.0,96.1826,0.2988,0.205221,579.884
Normal-9525.png,Normal,21.5654,44.7911,0.0,93.721,0.3843,0.226933,725.4057
Normal-9526.png,Normal,29.0905,52.6734,0.0,99.9252,0.4578,0.28786,793.9195
Normal-9527.png,Normal,18.3761,42.971,0.0,95.2481,0.3132,0.190266,555.0658
Normal-9528.png,Normal,25.3405,48.9035,0.0,97.0333,0.4624,0.257615,825.9939
Normal-9529.png,Normal,25.0296,48.4364,0.0,96.8629,0.4152,0.25521,773.1512
Normal-9530.png,Normal,25.3067,50.7615,0.0,99.5378,0.3548,0.251574,860.2775
Normal-9531.png,Normal,16.1178,40.1004,0.0,92.8729,0.2548,0.171273,538.1507
Normal-9532.png,Normal,23.0686,46.4732,0.0,94.2142,0.3643,0.241921,648.938
Normal-9533.png,Normal,25.7879,50.2596,0.0,101.1029,0.4024,0.252089,809.6273
Normal-9534.png,Normal,27.9257,52.8986,0.0,101.2821,0.4296,0.272637,867.9994
Normal-9535.png,Normal,24.3478,52.296,0.0,105.3169,0.4019,0.228241,726.1569
Normal-9536.png,Normal,23.8274,47.0859,0.0,94.2472,0.4663,0.249102,789.8853
Normal-9537.png,Normal,13.8277,38.8884,0.0,94.5062,0.2923,0.143667,632.4155
Normal-9538.png,Normal,23.5262,46.6487,0.0,94.3224,0.4487,0.245836,727.9434
Normal-9539.png,Normal,22.8046,47.7751,0.0,98.8293,0.3566,0.227962,763.5783
Normal-9540.png,Normal,25.2114,54.7093,0.0,111.0509,0.3529,0.224561,704.7334
Normal-9541.png,Normal,31.2884,54.6166,0.0,103.1125,0.5186,0.299918,889.5947
Normal-9542.png,Normal,26.1888,50.8153,0.0,101.6681,0.3935,0.254706,718.023
Normal-9543.png,Normal,21.7996,47.0052,0.0,97.6994,0.448,0.21955,773.0969
Normal-9544.png,Normal,26.8388,52.8983,0.0,100.3906,0.4331,0.264169,757.8887
Normal-9545.png,Normal,15.1485,38.1831,0.0,92.0302,0.3128,0.161754,653.9136
Normal-9546.png,Normal,29.0339,51.7093,0.0,99.926,0.4966,0.28701,690.3797
Normal-9547.png,Normal,25.2812,50.3639,0.0,99.0669,0.3699,0.252402,921.7032
Normal-9548.png,Normal,25.9791,51.9475,0.0,107.6317,0.3271,0.239058,796.6867
Normal-9549.png,Normal,23.9797,48.886,0.0,99.4482,0.4175,0.237928,815.4381
Normal-9550.png,Normal,20.5819,43.56,0.0,91.502,0.383,0.221675,684.6442
Normal-9551.png,Normal,28.6644,54.0552,0.0,105.3086,0.4327,0.269192,788.8724
Normal-9552.png,Normal,35.9903,55.9696,0.0,99.8905,0.5574,0.356707,820.8339
Normal-9553.png,Normal,22.1303,46.567,0.0,96.3158,0.3865,0.226664,762.2456
Normal-9554.png,Normal,20.8032,44.9431,0.0,95.8434,0.3178,0.21445,731.5711
Normal-9555.png,Normal,14.1757,35.5573,0.0,86.0516,0.2132,0.16266,530.656
Normal-9556.png,Normal,21.568,45.5808,0.0,97.0063,0.4113,0.219024,661.4998
Normal-9557.png,Normal,29.5708,53.9423,0.0,102.5342,0.4256,0.285433,867.5261
Normal-9558.png,Normal,29.8261,52.9388,0.0,101.0581,0.4926,0.291686,961.2559
Normal-9559.png,Normal,29.9962,51.5063,0.0,95.3638,0.4794,0.311082,840.5315
Normal-9560.png,Normal,15.2238,38.6611,0.0,88.9001,0.2222,0.16917,609.6442
Normal-9561.png,Normal,25.6884,48.9007,0.0,96.9473,0.417,0.261798,700.8002
Normal-9562.png,Normal,27.908,51.0656,0.0,96.1765,0.5019,0.286451,887.6992
Normal-9563.png,Normal,22.5575,48.3744,0.0,102.0619,0.3653,0.218219,638.7732
Normal-9564.png,Normal,39.7957,60.2569,0.0,106.1151,0.6727,0.371036,955.8519
Normal-9565.png,Normal,19.6087,43.0596,0.0,93.8592,0.298,0.206396,527.1034
Normal-9566.png,Normal,28.8891,50.888,0.0,95.0866,0.5102,0.300064,935.4731
Normal-9567.png,Normal,21.0914,44.8388,0.0,94.2592,0.3253,0.221071,686.1916
Normal-9568.png,Normal,23.6966,46.2335,0.0,95.1096,0.366,0.24625,770.3946
Normal-9569.png,Normal,25.3075,49.8773,0.0,97.6901,0.4626,0.255534,858.5
Normal-9570.png,Normal,28.4781,50.9665,0.0,97.2716,0.5367,0.288845,894.7843
Normal-9571.png,Normal,19.6173,42.3894,0.0,92.6317,0.3002,0.209215,634.5421
Normal-9572.png,Normal,31.5471,54.3291,0.0,101.1357,0.4545,0.308822,936.0672
Normal-9573.png,Normal,17.4524,44.5486,0.0,102.2964,0.2798,0.168331,756.8445
Normal-9574.png,Normal,17.3853,40.2034,0.0,90.8382,0.2759,0.188924,577.1702
Normal-9575.png,Normal,22.2263,45.9384,0.0,95.0302,0.3989,0.230657,720.7612
Normal-9576.png,Normal,23.9675,50.6162,0.0,102.9491,0.3803,0.229964,781.2694
Normal-9577.png,Normal,25.9494,50.1095,0.0,97.97,0.4551,0.26144,708.6066
Normal-9578.png,Normal,28.9561,52.4405,0.0,100.3298,0.5131,0.284952,821.6649
Normal-9579.png,Normal,19.58,43.773,0.0,94.3082,0.3346,0.204796,684.6231
Normal-9580.png,Normal,38.6169,58.3931,0.0,101.7079,0.4494,0.376931,963.5992
Normal-9581.png,Normal,14.0118,37.7839,0.0,91.4499,0.38,0.149685,510.1805
Normal-9582.png,Normal,18.6539,43.8663,0.0,97.0806,0.3165,0.189506,652.9776
Normal-9583.png,Normal,35.1026,58.8355,0.0,107.6211,0.5011,0.323017,879.2913
Normal-9584.png,Normal,20.877,47.9269,0.0,101.7688,0.3196,0.202638,702.3424
Normal-9585.png,Normal,29.6402,51.6909,0.0,99.236,0.4704,0.295343,820.3603
Normal-9586.png,Normal,19.2327,43.1366,0.0,92.389,0.3649,0.205031,680.4052
Normal-9587.png,Normal,24.1212,48.4678,0.0,99.7336,0.3858,0.238912,736.5755
Normal-9588.png,Normal,39.3792,60.4863,0.0,109.578,0.4728,0.356596,906.0295
Normal-9589.png,Normal,31.4319,53.1168,0.0,99.6163,0.5096,0.31201,859.4273
Normal-9590.png,Normal,27.7278,53.0282,0.0,103.7053,0.3413,0.264952,775.538
Normal-9591.png,Normal,7.6052,31.0073,0.0,95.8721,0.1812,0.077583,493.0053
Normal-9592.png,Normal,26.5708,51.4424,0.0,99.773,0.4491,0.262995,868.0586
Normal-9593.png,Normal,25.1255,48.9064,0.0,98.1444,0.3779,0.253129,774.1978
Normal-9594.png,Normal,25.9983,50.8151,0.0,102.995,0.379,0.249662,686.0522
Normal-9595.png,Normal,26.6603,50.3283,0.0,97.4351,0.4822,0.270008,751.6071
Normal-9596.png,Normal,35.6083,56.1488,0.0,98.7056,0.5371,0.357256,1149.6559
Normal-9597.png,Normal,17.8364,41.7559,0.0,93.8581,0.2861,0.187559,591.2828
Normal-9598.png,Normal,30.6938,52.8306,0.0,100.2802,0.4327,0.303073,873.4545
Normal-9599.png,Normal,25.451,49.1139,0.0,98.1284,0.4123,0.256239,742.4305
Normal-9600.png,Normal,29.9922,50.7929,0.0,96.5534,0.4668,0.307278,775.0931
Normal-9601.png,Normal,30.2828,52.7225,0.0,101.2272,0.5206,0.295534,902.7424
Normal-9602.png,Normal,36.631,57.0741,0.0,102.4149,0.5257,0.354358,1028.1372
Normal-9603.png,Normal,26.3618,51.8482,0.0,103.8102,0.3918,0.251116,923.5504
Normal-9604.png,Normal,28.4012,52.0407,0.0,101.459,0.4079,0.277022,819.883
Normal-9605.png,Normal,28.3988,50.3016,0.0,94.7633,0.4201,0.296563,871.3071
Normal-9606.png,Normal,32.6588,54.6408,0.0,99.5393,0.4313,0.325175,912.9531
Normal-9607.png,Normal,24.5212,49.6525,0.0,100.0563,0.4265,0.241843,654.2024
Normal-9608.png,Normal,35.0302,57.1657,0.0,104.4936,0.5119,0.331965,956.3175
Normal-9609.png,Normal,19.3442,42.737,0.0,93.0144,0.353,0.204953,697.1675
Normal-9610.png,Normal,35.8466,57.9522,0.0,105.1584,0.4357,0.338139,995.0785
Normal-9611.png,Normal,27.3906,49.7535,0.0,97.4952,0.4958,0.277268,790.322
Normal-9612.png,Normal,19.8531,44.6991,0.0,92.3122,0.3473,0.212101,611.0389
Normal-9613.png,Normal,26.7571,49.4648,0.0,98.741,0.3775,0.268185,793.9246
Normal-9614.png,Normal,38.9917,58.6498,0.0,104.5108,0.666,0.369067,1110.114
Normal-9615.png,Normal,20.689,44.8557,0.0,96.9278,0.3097,0.210926,660.4857
Normal-9616.png,Normal,20.3955,41.7724,0.0,89.1724,0.4335,0.224953,666.0015
Normal-9617.png,Normal,17.181,40.6848,0.0,90.2157,0.3389,0.187392,627.5378
Normal-9618.png,Normal,44.3217,59.6876,0.0,102.5237,0.6458,0.428709,1000.0251
Normal-9619.png,Normal,28.9617,52.9387,0.0,100.8631,0.4467,0.283968,972.6877
Normal-9620.png,Normal,22.6337,48.292,0.0,101.8139,0.4218,0.219069,664.9308
Normal-9621.png,Normal,24.7094,47.7268,0.0,98.8977,0.4004,0.246798,769.3518
Normal-9622.png,Normal,26.4758,49.2178,0.0,97.5634,0.4752,0.267805,785.5588
Normal-9623.png,Normal,18.1263,43.3743,0.0,97.0533,0.2929,0.184304,651.5961
Normal-9624.png,Normal,20.4041,45.8481,0.0,97.6755,0.3477,0.206072,678.6538
Normal-9625.png,Normal,19.3518,45.5088,0.0,96.9254,0.3449,0.196799,892.4117
Normal-9626.png,Normal,26.2304,49.3319,0.0,96.339,0.4545,0.268822,842.3726
Normal-9627.png,Normal,12.8463,40.9348,0.0,103.5595,0.2191,0.122191,737.9349
Normal-9628.png,Normal,21.1275,45.8889,0.0,95.495,0.4005,0.217962,724.7811
Normal-9629.png,Normal,16.0053,38.7913,0.0,92.3488,0.2149,0.171385,511.4198
Normal-9630.png,Normal,18.869,39.9945,0.0,88.3195,0.2656,0.211273,568.6357
Normal-9631.png,Normal,16.636,40.3521,0.0,94.5065,0.2409,0.173924,482.1858
Normal-9632.png,Normal,13.8377,35.9776,0.0,89.281,0.2255,0.152851,478.4652
Normal-9633.png,Normal,26.5307,50.3292,0.0,96.7114,0.4337,0.27106,807.2882
Normal-9634.png,Normal,27.9325,49.7991,0.0,96.3661,0.4285,0.286686,862.2663
Normal-9635.png,Normal,30.2081,51.5973,0.0,98.9933,0.4046,0.302301,799.0174
Normal-9636.png,Normal,21.3587,46.6503,0.0,95.9093,0.3716,0.219673,784.3892
Normal-9637.png,Normal,30.0857,54.6014,0.0,103.2,0.4977,0.288095,991.2395
Normal-9638.png,Normal,27.4158,50.5385,0.0,97.1523,0.5007,0.278476,781.1073
Normal-9639.png,Normal,32.1459,55.0153,0.0,102.968,0.3793,0.30965,1058.7235
Normal-9640.png,Normal,25.0063,49.1669,0.0,97.2557,0.4238,0.253867,818.6801
Normal-9641.png,Normal,34.1727,54.7061,0.0,99.6827,0.731,0.33796,1036.4278
Normal-9642.png,Normal,25.4738,50.6162,0.0,100.2653,0.4097,0.251004,759.9472
Normal-9643.png,Normal,26.9354,50.099,0.0,97.453,0.4884,0.272749,787.2328
Normal-9644.png,Normal,16.0498,41.4434,0.0,95.0958,0.2892,0.16624,657.0775
Normal-9645.png,Normal,23.7199,48.0348,0.0,97.9576,0.3314,0.239572,715.4551
Normal-9646.png,Normal,39.1374,57.1945,0.0,100.5177,0.6404,0.385443,1117.0046
Normal-9647.png,Normal,19.0673,44.0941,0.0,97.2386,0.3054,0.193555,607.1738
Normal-9648.png,Normal,23.7978,45.4325,0.0,91.9127,0.3902,0.255758,695.7796
Normal-9649.png,Normal,19.7908,44.4877,0.0,97.5038,0.3044,0.200479,606.8616
Normal-9650.png,Normal,18.3604,42.2122,0.0,91.8502,0.3438,0.196888,643.5931
Normal-9651.png,Normal,37.7267,56.3222,0.0,98.6005,0.7548,0.377859,1233.0791
Normal-9652.png,Normal,25.0589,48.8878,0.0,97.7472,0.3505,0.253688,943.7195
Normal-9653.png,Normal,33.156,54.2912,0.0,100.3789,0.575,0.32645,913.851
Normal-9654.png,Normal,18.5042,42.9918,0.0,93.7988,0.3108,0.194606,659.9376
Normal-9655.png,Normal,34.2536,54.4623,0.0,98.9497,0.5105,0.342781,924.4647
Normal-9656.png,Normal,35.569,57.4349,0.0,104.2047,0.5579,0.337793,949.8337
Normal-9657.png,Normal,20.9699,43.8606,0.0,94.0988,0.3561,0.219897,762.6046
Normal-9658.png,Normal,37.6175,58.8205,0.0,102.5736,0.549,0.363329,1059.7641
Normal-9659.png,Normal,27.9994,51.43,0.0,100.0612,0.4663,0.276451,838.5314
Normal-9660.png,Normal,25.4959,47.5894,0.0,95.4629,0.4594,0.263532,745.354
Normal-9661.png,Normal,19.5606,44.3067,0.0,97.8655,0.2793,0.197582,599.7802
Normal-9662.png,Normal,38.5077,58.9743,0.0,104.4427,0.4805,0.365779,1083.3865
Normal-9663.png,Normal,22.0046,48.2113,0.0,100.053,0.3573,0.217134,724.4555
Normal-9664.png,Normal,25.1097,50.5563,0.0,101.6583,0.4197,0.243879,855.8383
Normal-9665.png,Normal,16.1751,38.175,0.0,88.3808,0.3049,0.180188,538.3292
Normal-9666.png,Normal,25.125,50.2715,0.0,101.394,0.3893,0.244897,839.3336
Normal-9667.png,Normal,24.3693,49.5171,0.0,98.6906,0.4355,0.243588,840.0619
Normal-9668.png,Normal,47.3964,63.8168,0.0,108.5129,0.7207,0.433015,1214.2077
Normal-9669.png,Normal,26.6677,49.7415,0.0,95.4614,0.4126,0.276227,834.2116
Normal-9670.png,Normal,25.0396,47.4837,0.0,95.2326,0.3718,0.260042,762.7792
Normal-9671.png,Normal,25.5007,50.4648,0.0,101.3057,0.4298,0.248532,759.53
Normal-9672.png,Normal,15.1604,38.7263,0.0,88.8016,0.3314,0.167616,656.2989
Normal-9673.png,Normal,34.3275,54.5509,0.0,101.8114,0.5946,0.333274,967.7887
Normal-9674.png,Normal,25.1124,48.5263,0.0,97.2117,0.4097,0.255187,848.6477
Normal-9675.png,Normal,18.6573,44.0981,0.0,96.8623,0.3518,0.189673,782.2085
Normal-9676.png,Normal,15.7438,38.8328,0.0,88.2995,0.2853,0.175636,626.6182
Normal-9677.png,Normal,32.1452,53.0652,0.0,102.1271,0.4441,0.311764,769.5159
Normal-9678.png,Normal,20.1291,43.8935,0.0,92.3344,0.3338,0.215165,740.5078
Normal-9679.png,Normal,29.5839,52.7381,0.0,102.2619,0.4763,0.28597,837.0973
Normal-9680.png,Normal,29.463,54.5118,0.0,104.3791,0.4989,0.278822,870.6622
Normal-9681.png,Normal,29.1183,52.515,0.0,101.2975,0.4206,0.284482,815.2116
Normal-9682.png,Normal,19.8327,44.0422,0.0,92.5197,0.4225,0.210758,660.2997
Normal-9683.png,Normal,20.2114,44.5234,0.0,95.1662,0.3971,0.20908,698.8312
Normal-9684.png,Normal,26.6124,49.1172,0.0,94.0639,0.386,0.279963,732.9737
Normal-9685.png,Normal,20.3555,43.6816,0.0,92.5911,0.2861,0.217425,691.6684
Normal-9686.png,Normal,20.843,44.399,0.0,92.7153,0.3809,0.221608,673.7849
Normal-9687.png,Normal,23.4163,47.6248,0.0,95.3389,0.3884,0.242525,708.9205
Normal-9688.png,Normal,28.706,50.9765,0.0,95.8682,0.4366,0.296227,844.5685
Normal-9689.png,Normal,28.6313,51.8884,0.0,97.7765,0.5578,0.288766,934.4428
Normal-9690.png,Normal,20.5887,43.5195,0.0,92.9832,0.3746,0.218275,702.2423
Normal-9691.png,Normal,21.1417,46.562,0.0,98.6908,0.2852,0.211944,629.0077
Normal-9692.png,Normal,15.9009,39.0079,0.0,90.6546,0.2967,0.172694,607.9659
Normal-9693.png,Normal,23.2774,48.0294,0.0,98.7696,0.3449,0.232995,713.9788
Normal-9694.png,Normal,38.2797,57.5661,0.0,101.1758,0.6471,0.374347,926.0151
Normal-9695.png,Normal,21.1843,45.0819,0.0,93.7223,0.3569,0.223074,724.8421
Normal-9696.png,Normal,15.8048,39.0025,0.0,90.5912,0.2889,0.171821,549.195
Normal-9697.png,Normal,38.3907,57.3656,0.0,101.535,0.7105,0.373721,1067.0052
Normal-9698.png,Normal,26.0739,48.2734,0.0,93.5744,0.4333,0.275288,855.7345
Normal-9699.png,Normal,30.7079,52.4365,0.0,97.7448,0.5242,0.310466,928.0642
Normal-9700.png,Normal,28.8065,52.0452,0.0,100.7978,0.4565,0.282536,712.2068
Normal-9701.png,Normal,22.0772,46.0741,0.0,96.3438,0.3528,0.226317,656.6923
Normal-9702.png,Normal,13.3963,38.1693,0.0,94.3314,0.2467,0.139764,565.6949
Normal-9703.png,Normal,22.2408,46.183,0.0,96.9216,0.3994,0.226284,723.0627
